state,date,year,month,tanf_fams,population,percap_tanf_fams
Washington,2001-06-01 00:00:00,2001,6,54094.0,5985722,0.009037172123930914
Washington,2001-07-01 00:00:00,2001,7,53794.0,5985722,0.008987052856781521
Washington,2001-08-01 00:00:00,2001,8,53704.0,5985722,0.008972017076636703
Washington,2001-09-01 00:00:00,2001,9,53190.0,5985722,0.00888614606558741
Washington,2001-10-01 00:00:00,2001,10,53684.0,5985722,0.008968675792160078
Washington,2001-11-01 00:00:00,2001,11,54140.0,5985722,0.009044857078227154
Washington,2001-12-01 00:00:00,2001,12,55939.0,5985722,0.009345405616899682
Washington,2002-01-01 00:00:00,2002,1,56963.0,6052349,0.009411717665323002
Washington,2002-02-01 00:00:00,2002,2,56586.0,6052349,0.00934942780067706
Washington,2002-03-01 00:00:00,2002,3,55933.0,6052349,0.009241535807006502
Washington,2002-04-01 00:00:00,2002,4,55091.0,6052349,0.009102416268460395
Washington,2002-05-01 00:00:00,2002,5,53600.0,6052349,0.008856065636664376
Washington,2002-06-01 00:00:00,2002,6,52634.0,6052349,0.008696458185078223
Washington,2002-07-01 00:00:00,2002,7,51848.0,6052349,0.008566591252421167
Washington,2002-08-01 00:00:00,2002,8,51887.0,6052349,0.008573035031522472
Washington,2002-09-01 00:00:00,2002,9,51956.0,6052349,0.008584435563778626
Washington,2002-10-01 00:00:00,2002,10,52422.0,6052349,0.008661430462783953
Washington,2002-11-01 00:00:00,2002,11,52616.0,6052349,0.008693484133185313
Washington,2002-12-01 00:00:00,2002,12,54460.0,6052349,0.008998159227103394
Washington,2003-01-01 00:00:00,2003,1,55681.0,6104115,0.009121879256861969
Washington,2003-02-01 00:00:00,2003,2,55845.0,6104115,0.00914874637846764
Washington,2003-03-01 00:00:00,2003,3,56513.0,6104115,0.00925818075183708
Washington,2003-04-01 00:00:00,2003,4,56718.0,6104115,0.009291764653844169
Washington,2003-05-01 00:00:00,2003,5,56218.0,6104115,0.009209852697729318
Washington,2003-06-01 00:00:00,2003,6,54964.0,6104115,0.009004417511793273
Washington,2003-07-01 00:00:00,2003,7,53857.0,6104115,0.008823064440954995
Washington,2003-08-01 00:00:00,2003,8,53560.0,6104115,0.008774408739022774
Washington,2003-09-01 00:00:00,2003,9,53534.0,6104115,0.008770149317304802
Washington,2003-10-01 00:00:00,2003,10,53619.0,6104115,0.008784074349844326
Washington,2003-11-01 00:00:00,2003,11,53678.0,6104115,0.008793739960665879
Washington,2003-12-01 00:00:00,2003,12,55076.0,6104115,0.009022765789963
Washington,2004-01-01 00:00:00,2004,1,56201.0,6178645,0.009096007296098092
Washington,2004-02-01 00:00:00,2004,2,56972.0,6178645,0.009220791937390803
Washington,2004-03-01 00:00:00,2004,3,57521.0,6178645,0.009309646370684835
Washington,2004-04-01 00:00:00,2004,4,57641.0,6178645,0.009329068104738174
Washington,2004-05-01 00:00:00,2004,5,56921.0,6178645,0.009212537700418133
Washington,2004-06-01 00:00:00,2004,6,56359.0,6178645,0.00912157924593499
Washington,2004-07-01 00:00:00,2004,7,55383.0,6178645,0.008963615808967824
Washington,2004-08-01 00:00:00,2004,8,55486.0,6178645,0.008980286130696942
Washington,2004-09-01 00:00:00,2004,9,55434.0,6178645,0.008971870045940493
Washington,2004-10-01 00:00:00,2004,10,55121.0,6178645,0.008921211689618031
Washington,2004-11-01 00:00:00,2004,11,55855.0,6178645,0.009040007962910962
Washington,2004-12-01 00:00:00,2004,12,56930.0,6178645,0.009213994330472134
Washington,2005-01-01 00:00:00,2005,1,57952.0,6257305,0.009261495164451789
Washington,2005-02-01 00:00:00,2005,2,58175.0,6257305,0.0092971335103531
Washington,2005-03-01 00:00:00,2005,3,58311.0,6257305,0.009318868106956589
Washington,2005-04-01 00:00:00,2005,4,57797.0,6257305,0.009236724116852222
Washington,2005-05-01 00:00:00,2005,5,57475.0,6257305,0.009185264263129255
Washington,2005-06-01 00:00:00,2005,6,56811.0,6257305,0.009079148291476921
Washington,2005-07-01 00:00:00,2005,7,55619.0,6257305,0.008888650944775747
Washington,2005-08-01 00:00:00,2005,8,55994.0,6257305,0.008948580898645662
Washington,2005-09-01 00:00:00,2005,9,55832.0,6257305,0.008922691158573859
Washington,2005-10-01 00:00:00,2005,10,55672.0,6257305,0.008897121044922695
Washington,2005-11-01 00:00:00,2005,11,55393.0,6257305,0.008852533159243477
Washington,2005-12-01 00:00:00,2005,12,55910.0,6257305,0.008935156588978801
Washington,2006-01-01 00:00:00,2006,1,56263.0,6370753,0.008831452106210993
Washington,2006-02-01 00:00:00,2006,2,55661.0,6370753,0.008736957781913692
Washington,2006-03-01 00:00:00,2006,3,55128.0,6370753,0.008653294202427875
Washington,2006-04-01 00:00:00,2006,4,54238.0,6370753,0.008513593291091335
Washington,2006-05-01 00:00:00,2006,5,53723.0,6370753,0.008432755123295473
Washington,2006-06-01 00:00:00,2006,6,52804.0,6370753,0.008288502159791785
Washington,2006-07-01 00:00:00,2006,7,51745.0,6370753,0.008122273772032914
Washington,2006-08-01 00:00:00,2006,8,51994.0,6370753,0.008161358633743922
Washington,2006-09-01 00:00:00,2006,9,51483.0,6370753,0.008081148335212493
Washington,2006-10-01 00:00:00,2006,10,51349.0,6370753,0.00806011471485396
Washington,2006-11-01 00:00:00,2006,11,51094.0,6370753,0.008020088049246298
Washington,2006-12-01 00:00:00,2006,12,52060.0,6370753,0.008171718476607082
Washington,2007-01-01 00:00:00,2007,1,52847.0,6461587,0.008178640943780529
Washington,2007-02-01 00:00:00,2007,2,52531.0,6461587,0.008129736549240922
Washington,2007-03-01 00:00:00,2007,3,52292.0,6461587,0.008092748731851788
Washington,2007-04-01 00:00:00,2007,4,51657.0,6461587,0.007994475660545931
Washington,2007-05-01 00:00:00,2007,5,50867.0,6461587,0.007872214674196912
Washington,2007-06-01 00:00:00,2007,6,49519.0,6461587,0.007663597193692509
Washington,2007-07-01 00:00:00,2007,7,48572.0,6461587,0.0075170387708159
Washington,2007-08-01 00:00:00,2007,8,48535.0,6461587,0.007511312623353984
Washington,2007-09-01 00:00:00,2007,9,47833.0,6461587,0.007402670582319792
Washington,2007-10-01 00:00:00,2007,10,47941.0,6461587,0.007419384742478899
Washington,2007-11-01 00:00:00,2007,11,48331.0,6461587,0.0074797414319423385
Washington,2007-12-01 00:00:00,2007,12,49652.0,6461587,0.007684180372406964
Washington,2008-01-01 00:00:00,2008,1,50642.0,6562231,0.007717192521872516
Washington,2008-02-01 00:00:00,2008,2,50888.0,6562231,0.007754679772778495
Washington,2008-03-01 00:00:00,2008,3,51355.0,6562231,0.007825844594620336
Washington,2008-04-01 00:00:00,2008,4,51493.0,6562231,0.007846874028055397
Washington,2008-05-01 00:00:00,2008,5,51302.0,6562231,0.00781776807308368
Washington,2008-06-01 00:00:00,2008,6,50913.0,6562231,0.007758489452748616
Washington,2008-07-01 00:00:00,2008,7,50684.0,6562231,0.007723592784222317
Washington,2008-08-01 00:00:00,2008,8,51189.0,6562231,0.0078005483196187395
Washington,2008-09-01 00:00:00,2008,9,51665.0,6562231,0.007873084626249824
Washington,2008-10-01 00:00:00,2008,10,52332.0,6562231,0.007974726887852623
Washington,2008-11-01 00:00:00,2008,11,53177.0,6562231,0.008103494070842675
Washington,2008-12-01 00:00:00,2008,12,55614.0,6562231,0.008474861674329965
Washington,2009-01-01 00:00:00,2009,1,57660.0,6667426,0.008648014991092514
Washington,2009-02-01 00:00:00,2009,2,58400.0,6667426,0.008759002349632377
Washington,2009-03-01 00:00:00,2009,3,59725.0,6667426,0.008957729714585508
Washington,2009-04-01 00:00:00,2009,4,60491.0,6667426,0.009072616628965961
Washington,2009-05-01 00:00:00,2009,5,60835.0,6667426,0.009124210752395303
Washington,2009-06-01 00:00:00,2009,6,61105.0,6667426,0.009164706139970656
Washington,2009-07-01 00:00:00,2009,7,60506.0,6667426,0.009074866372720147
Washington,2009-08-01 00:00:00,2009,8,60901.0,6667426,0.009134109624913723
Washington,2009-09-01 00:00:00,2009,9,61680.0,6667426,0.00925094631721447
Washington,2009-10-01 00:00:00,2009,10,62340.0,6667426,0.009349935042398672
Washington,2009-11-01 00:00:00,2009,11,63616.0,6667426,0.00954131324442146
Washington,2009-12-01 00:00:00,2009,12,65078.0,6667426,0.009760588268996161
Washington,2010-01-01 00:00:00,2010,1,65696.0,6743009,0.009742831427334592
Washington,2010-02-01 00:00:00,2010,2,65401.0,6743009,0.009699082412614309
Washington,2010-03-01 00:00:00,2010,3,66162.0,6743009,0.009811940040418158
Washington,2010-04-01 00:00:00,2010,4,66322.0,6743009,0.009835668319588481
Washington,2010-05-01 00:00:00,2010,5,66182.0,6743009,0.009814906075314447
Washington,2010-06-01 00:00:00,2010,6,66294.0,6743009,0.009831515870733673
Washington,2010-07-01 00:00:00,2010,7,65706.0,6743009,0.009744314444782737
Washington,2010-08-01 00:00:00,2010,8,66626.0,6743009,0.009880752050012095
Washington,2010-09-01 00:00:00,2010,9,67076.0,6743009,0.009947487835178627
Washington,2010-10-01 00:00:00,2010,10,67373.0,6743009,0.009991533453388539
Washington,2010-11-01 00:00:00,2010,11,67767.0,6743009,0.01004996434084546
Washington,2010-12-01 00:00:00,2010,12,69810.0,6743009,0.01035294480550152
Washington,2011-01-01 00:00:00,2011,1,70134.0,6827479,0.010272312811214799
Washington,2011-02-01 00:00:00,2011,2,63580.0,6827479,0.009312368445219679
Washington,2011-03-01 00:00:00,2011,3,62392.0,6827479,0.009138365713025261
Washington,2011-04-01 00:00:00,2011,4,61139.0,6827479,0.008954842629321893
Washington,2011-05-01 00:00:00,2011,5,59561.0,6827479,0.008723717788073753
Washington,2011-06-01 00:00:00,2011,6,58863.0,6827479,0.00862148385956222
Washington,2011-07-01 00:00:00,2011,7,57601.0,6827479,0.008436642573342226
Washington,2011-08-01 00:00:00,2011,8,57330.0,6827479,0.008396950030897202
Washington,2011-09-01 00:00:00,2011,9,56983.0,6827479,0.008346126000534018
Washington,2011-10-01 00:00:00,2011,10,56371.0,6827479,0.008256488229403561
Washington,2011-11-01 00:00:00,2011,11,53588.0,6827479,0.00784887071787405
Washington,2011-12-01 00:00:00,2011,12,54092.0,6827479,0.007922690058805014
Washington,2012-01-01 00:00:00,2012,1,54106.0,6898599,0.007843041753840164
Washington,2012-02-01 00:00:00,2012,2,53789.0,6898599,0.0077970903947308726
Washington,2012-03-01 00:00:00,2012,3,53392.0,6898599,0.007739542478117659
Washington,2012-04-01 00:00:00,2012,4,52618.0,6898599,0.007627345784267212
Washington,2012-05-01 00:00:00,2012,5,52410.0,6898599,0.007597194734757014
Washington,2012-06-01 00:00:00,2012,6,51568.0,6898599,0.007475140967028233
Washington,2012-07-01 00:00:00,2012,7,50574.0,6898599,0.007331053740042
Washington,2012-08-01 00:00:00,2012,8,50360.0,6898599,0.0073000329487190084
Washington,2012-09-01 00:00:00,2012,9,49620.0,6898599,0.007192764791807728
Washington,2012-10-01 00:00:00,2012,10,49328.0,6898599,0.007150437356918412
Washington,2012-11-01 00:00:00,2012,11,48892.0,6898599,0.007087236118522036
Washington,2012-12-01 00:00:00,2012,12,49541.0,6898599,0.0071813131912726045
Washington,2013-01-01 00:00:00,2013,1,50017.0,6966252,0.0071799010429137505
Washington,2013-02-01 00:00:00,2013,2,49472.0,6966252,0.007101666721215368
Washington,2013-03-01 00:00:00,2013,3,48239.0,6966252,0.006924670540198661
Washington,2013-04-01 00:00:00,2013,4,47349.0,6966252,0.00679691173962699
Washington,2013-05-01 00:00:00,2013,5,46316.0,6966252,0.006648625401435377
Washington,2013-06-01 00:00:00,2013,6,45332.0,6966252,0.006507372974735913
Washington,2013-07-01 00:00:00,2013,7,44373.0,6966252,0.006369709278389584
Washington,2013-08-01 00:00:00,2013,8,44164.0,6966252,0.006339707492637361
Washington,2013-09-01 00:00:00,2013,9,43689.0,6966252,0.0062715216159277614
Washington,2013-10-01 00:00:00,2013,10,43165.0,6966252,0.006196301827726014
Washington,2013-11-01 00:00:00,2013,11,42473.0,6966252,0.006096965771551187
Washington,2013-12-01 00:00:00,2013,12,42747.0,6966252,0.006136298256221567
Washington,2014-01-01 00:00:00,2014,1,43381.0,7057531,0.006146767190962392
Washington,2014-02-01 00:00:00,2014,2,43044.0,7057531,0.006099016780797704
Washington,2014-03-01 00:00:00,2014,3,42521.0,7057531,0.006024911544844791
Washington,2014-04-01 00:00:00,2014,4,41764.0,7057531,0.005917650237738948
Washington,2014-05-01 00:00:00,2014,5,40923.0,7057531,0.005798486751244876
Washington,2014-06-01 00:00:00,2014,6,39662.0,7057531,0.005619812367809649
Washington,2014-07-01 00:00:00,2014,7,38346.0,7057531,0.0054333448907273665
Washington,2014-08-01 00:00:00,2014,8,37598.0,7057531,0.0053273588171274065
Washington,2014-09-01 00:00:00,2014,9,36902.0,7057531,0.005228740759339208
Washington,2014-10-01 00:00:00,2014,10,36339.0,7057531,0.005148967818915709
Washington,2014-11-01 00:00:00,2014,11,35970.0,7057531,0.005096683245174552
Washington,2014-12-01 00:00:00,2014,12,36004.0,7057531,0.00510150079397455
Washington,2015-01-01 00:00:00,2015,1,35482.0,7167287,0.004950548233941239
Washington,2015-02-01 00:00:00,2015,2,34571.0,7167287,0.00482344295686778
Washington,2015-03-01 00:00:00,2015,3,33977.0,7167287,0.004740566409577292
Washington,2015-04-01 00:00:00,2015,4,33178.0,7167287,0.004629087686875103
Washington,2015-05-01 00:00:00,2015,5,32456.0,7167287,0.004528352220303163
Washington,2015-06-01 00:00:00,2015,6,31917.0,7167287,0.004453149427391424
Washington,2015-07-01 00:00:00,2015,7,31600.0,7167287,0.004408920697608454
Washington,2015-08-01 00:00:00,2015,8,31608.0,7167287,0.004410036880063545
Washington,2015-09-01 00:00:00,2015,9,31707.0,7167287,0.004423849637945293
Washington,2015-10-01 00:00:00,2015,10,31720.0,7167287,0.004425663434434814
Washington,2015-11-01 00:00:00,2015,11,31559.0,7167287,0.004403200262526113
Washington,2015-12-01 00:00:00,2015,12,31962.0,7167287,0.00445942795370131
Washington,2016-01-01 00:00:00,2016,1,32254.0,7299961,0.004418379769426165
Washington,2016-02-01 00:00:00,2016,2,30974.0,7299961,0.0042430363669066174
Washington,2016-03-01 00:00:00,2016,3,30492.0,7299961,0.00417700861689535
Washington,2016-04-01 00:00:00,2016,4,29970.0,7299961,0.004105501385555347
Washington,2016-05-01 00:00:00,2016,5,29530.0,7299961,0.004045227090939253
Washington,2016-06-01 00:00:00,2016,6,29263.0,7299961,0.004008651553069941
Washington,2016-07-01 00:00:00,2016,7,28795.0,7299961,0.003944541621523731
Washington,2016-08-01 00:00:00,2016,8,28712.0,7299961,0.003933171697766604
Washington,2016-09-01 00:00:00,2016,9,28392.0,7299961,0.0038893358471367174
Washington,2016-10-01 00:00:00,2016,10,28500.0,7299961,0.0039041304467243043
Washington,2016-11-01 00:00:00,2016,11,28533.0,7299961,0.003908651018820511
Washington,2016-12-01 00:00:00,2016,12,28856.0,7299961,0.003952897830550054
Washington,2017-01-01 00:00:00,2017,1,28803.0,7427951,0.0038776507814873846
Washington,2017-02-01 00:00:00,2017,2,28746.0,7427951,0.0038699770636612977
Washington,2017-03-01 00:00:00,2017,3,28165.0,7427951,0.0037917589924866225
Washington,2017-04-01 00:00:00,2017,4,27295.0,7427951,0.0036746338256674013
Washington,2017-05-01 00:00:00,2017,5,26854.0,7427951,0.0036152634824866236
Washington,2017-06-01 00:00:00,2017,6,26707.0,7427951,0.0035954733680930314
Washington,2017-07-01 00:00:00,2017,7,26078.0,7427951,0.0035107932187490197
Washington,2017-08-01 00:00:00,2017,8,26032.0,7427951,0.003504600393836739
Washington,2017-09-01 00:00:00,2017,9,25945.0,7427951,0.003492887877154817
Washington,2017-10-01 00:00:00,2017,10,25792.0,7427951,0.0034722900029900573
Washington,2017-11-01 00:00:00,2017,11,25678.0,7427951,0.0034569425673378834
Washington,2017-12-01 00:00:00,2017,12,25870.0,7427951,0.003482790880015229
Washington,2018-01-01 00:00:00,2018,1,26107.0,7526793,0.0034685423127751754
Washington,2018-02-01 00:00:00,2018,2,25974.0,7526793,0.003450872104493906
Washington,2018-03-01 00:00:00,2018,3,25754.0,7526793,0.0034216431885399265
Washington,2018-04-01 00:00:00,2018,4,25356.0,7526793,0.0033687654224050004
Washington,2018-05-01 00:00:00,2018,5,25285.0,7526793,0.003359332454074398
Washington,2018-06-01 00:00:00,2018,6,25145.0,7526793,0.0033407322348309567
Washington,2018-07-01 00:00:00,2018,7,24945.0,7526793,0.003314160493054612
Washington,2018-08-01 00:00:00,2018,8,25210.0,7526793,0.0033493680509082686
Washington,2018-09-01 00:00:00,2018,9,25151.0,7526793,0.003341529387084247
Washington,2018-10-01 00:00:00,2018,10,25192.0,7526793,0.003346976594148398
Washington,2018-11-01 00:00:00,2018,11,25024.0,7526793,0.003324656331056268
Washington,2018-12-01 00:00:00,2018,12,25304.0,7526793,0.003361856769543151
Washington,2019-01-01 00:00:00,2019,1,25501.0,7614024,0.0033492145546165863
Washington,2019-02-01 00:00:00,2019,2,25397.0,7614024,0.003335555548550937
Washington,2019-03-01 00:00:00,2019,3,25238.0,7614024,0.0033146730296621076
Washington,2019-04-01 00:00:00,2019,4,25210.0,7614024,0.003310995604952125
Washington,2019-05-01 00:00:00,2019,5,25080.0,7614024,0.0032939218473700634
Washington,2019-06-01 00:00:00,2019,6,24817.0,7614024,0.0032593803224155848
Washington,2019-07-01 00:00:00,2019,7,24606.0,7614024,0.0032316683004939306
Washington,2019-08-01 00:00:00,2019,8,24730.0,7614024,0.003247954038495282
Washington,2019-09-01 00:00:00,2019,9,24547.0,7614024,0.0032239194412836104
Washington,2019-10-01 00:00:00,2019,10,24635.0,7614024,0.0032354770618006983
Washington,2019-11-01 00:00:00,2019,11,24599.0,7614024,0.0032307489443164352
Washington,2019-12-01 00:00:00,2019,12,24704.0,7614024,0.0032445392869788693
Washington,2020-01-01 00:00:00,2020,1,24875.0,7693612,0.0032332017783064703
Washington,2020-02-01 00:00:00,2020,2,24912.0,7693612,0.003238010962861137
Washington,2020-03-01 00:00:00,2020,3,24843.0,7693612,0.0032290424835564884
Washington,2020-04-01 00:00:00,2020,4,27955.0,7693612,0.0036335338979922565
Washington,2020-05-01 00:00:00,2020,5,30207.0,7693612,0.0039262442660222534
Washington,2020-06-01 00:00:00,2020,6,30482.0,7693612,0.0039619882052799125
Washington,2020-07-01 00:00:00,2020,7,30502.0,7693612,0.003964587764498651
Washington,2020-08-01 00:00:00,2020,8,30774.0,7693612,0.0039999417698735
Washington,2020-09-01 00:00:00,2020,9,29900.0,7693612,0.0038863410320146116
West Virginia,2000-01-01 00:00:00,2000,1,12206.0,1807021,0.006754763779723645
West Virginia,2000-02-01 00:00:00,2000,2,12287.0,1807021,0.0067995889367085385
West Virginia,2000-03-01 00:00:00,2000,3,12339.0,1807021,0.006828365580698841
West Virginia,2000-04-01 00:00:00,2000,4,12150.0,1807021,0.006723773547734089
West Virginia,2000-05-01 00:00:00,2000,5,11735.0,1807021,0.006494113792811483
West Virginia,2000-06-01 00:00:00,2000,6,12000.0,1807021,0.006640763997762062
West Virginia,2000-07-01 00:00:00,2000,7,12167.0,1807021,0.006733181296730918
West Virginia,2000-08-01 00:00:00,2000,8,12665.0,1807021,0.007008773002638044
West Virginia,2000-09-01 00:00:00,2000,9,12781.0,1807021,0.00707296705461641
West Virginia,2000-10-01 00:00:00,2000,10,13274.0,1807021,0.007345791775524468
West Virginia,2000-11-01 00:00:00,2000,11,13724.0,1807021,0.007594820425440545
West Virginia,2000-12-01 00:00:00,2000,12,14129.0,1807021,0.007818946210365016
West Virginia,2001-01-01 00:00:00,2001,1,14627.0,1801481,0.008119430624025455
West Virginia,2001-02-01 00:00:00,2001,2,14629.0,1801481,0.008120540821690598
West Virginia,2001-03-01 00:00:00,2001,3,14882.0,1801481,0.008260980826331223
West Virginia,2001-04-01 00:00:00,2001,4,14908.0,1801481,0.008275413395978088
West Virginia,2001-05-01 00:00:00,2001,5,14865.0,1801481,0.008251544146177505
West Virginia,2001-06-01 00:00:00,2001,6,14953.0,1801481,0.008300392843443812
West Virginia,2001-07-01 00:00:00,2001,7,15342.0,1801481,0.008516326289314181
West Virginia,2001-08-01 00:00:00,2001,8,15615.0,1801481,0.00866786827060624
West Virginia,2001-09-01 00:00:00,2001,9,15831.0,1801481,0.008787769618441715
West Virginia,2001-10-01 00:00:00,2001,10,16072.0,1801481,0.008921548437091482
West Virginia,2001-11-01 00:00:00,2001,11,16135.0,1801481,0.008956519663543496
West Virginia,2001-12-01 00:00:00,2001,12,16197.0,1801481,0.008990935791162937
West Virginia,2002-01-01 00:00:00,2002,1,16361.0,1805414,0.00906218739856897
West Virginia,2002-02-01 00:00:00,2002,2,16276.0,1805414,0.009015106784371894
West Virginia,2002-03-01 00:00:00,2002,3,16286.0,1805414,0.009020645680159787
West Virginia,2002-04-01 00:00:00,2002,4,16245.0,1805414,0.008997936207429431
West Virginia,2002-05-01 00:00:00,2002,5,15954.0,1805414,0.008836754340001795
West Virginia,2002-06-01 00:00:00,2002,6,15183.0,1805414,0.008409705474755374
West Virginia,2002-07-01 00:00:00,2002,7,15132.0,1805414,0.008381457106237129
West Virginia,2002-08-01 00:00:00,2002,8,15140.0,1805414,0.008385888222867443
West Virginia,2002-09-01 00:00:00,2002,9,15278.0,1805414,0.008462324984740342
West Virginia,2002-10-01 00:00:00,2002,10,15305.0,1805414,0.008477280003367648
West Virginia,2002-11-01 00:00:00,2002,11,15294.0,1805414,0.008471187218000968
West Virginia,2002-12-01 00:00:00,2002,12,15573.0,1805414,0.008625722410483136
West Virginia,2003-01-01 00:00:00,2003,1,15744.0,1812295,0.0086873273942708
West Virginia,2003-02-01 00:00:00,2003,2,15673.0,1812295,0.008648150549441454
West Virginia,2003-03-01 00:00:00,2003,3,16001.0,1812295,0.008829136536822095
West Virginia,2003-04-01 00:00:00,2003,4,15951.0,1812295,0.008801547209477486
West Virginia,2003-05-01 00:00:00,2003,5,15875.0,1812295,0.008759611431913679
West Virginia,2003-06-01 00:00:00,2003,6,15884.0,1812295,0.008764577510835708
West Virginia,2003-07-01 00:00:00,2003,7,16045.0,1812295,0.008853415144885352
West Virginia,2003-08-01 00:00:00,2003,8,16113.0,1812295,0.008890936630074023
West Virginia,2003-09-01 00:00:00,2003,9,16405.0,1812295,0.009052058301766544
West Virginia,2003-10-01 00:00:00,2003,10,14702.0,1812295,0.008112365812409128
West Virginia,2003-11-01 00:00:00,2003,11,14668.0,1812295,0.008093605069814793
West Virginia,2003-12-01 00:00:00,2003,12,14620.0,1812295,0.008067119315563967
West Virginia,2004-01-01 00:00:00,2004,1,14629.0,1816438,0.00805367427900099
West Virginia,2004-02-01 00:00:00,2004,2,14592.0,1816438,0.008033304742578608
West Virginia,2004-03-01 00:00:00,2004,3,14822.0,1816438,0.00815992618520423
West Virginia,2004-04-01 00:00:00,2004,4,14803.0,1816438,0.00814946615298733
West Virginia,2004-05-01 00:00:00,2004,5,14572.0,1816438,0.008022294182350292
West Virginia,2004-06-01 00:00:00,2004,6,14285.0,1816438,0.007864292643073973
West Virginia,2004-07-01 00:00:00,2004,7,14135.0,1816438,0.00778171344136161
West Virginia,2004-08-01 00:00:00,2004,8,13697.0,1816438,0.007540582172361512
West Virginia,2004-09-01 00:00:00,2004,9,13281.0,1816438,0.00731156251961256
West Virginia,2004-10-01 00:00:00,2004,10,12914.0,1816438,0.007109518739422981
West Virginia,2004-11-01 00:00:00,2004,11,12708.0,1816438,0.0069961099690713366
West Virginia,2004-12-01 00:00:00,2004,12,12582.0,1816438,0.0069267434396329515
West Virginia,2005-01-01 00:00:00,2005,1,12439.0,1820492,0.006832768284617565
West Virginia,2005-02-01 00:00:00,2005,2,12127.0,1820492,0.006661386042893899
West Virginia,2005-03-01 00:00:00,2005,3,11963.0,1820492,0.006571300505577613
West Virginia,2005-04-01 00:00:00,2005,4,11707.0,1820492,0.006430679179035118
West Virginia,2005-05-01 00:00:00,2005,5,11576.0,1820492,0.00635872060959345
West Virginia,2005-06-01 00:00:00,2005,6,11349.0,1820492,0.006234029042698348
West Virginia,2005-07-01 00:00:00,2005,7,11483.0,1820492,0.006307635518310435
West Virginia,2005-08-01 00:00:00,2005,8,11559.0,1820492,0.006349382474627738
West Virginia,2005-09-01 00:00:00,2005,9,11633.0,1820492,0.006390030826831428
West Virginia,2005-10-01 00:00:00,2005,10,11521.0,1820492,0.006328508996469086
West Virginia,2005-11-01 00:00:00,2005,11,11431.0,1820492,0.0062790718113564905
West Virginia,2005-12-01 00:00:00,2005,12,11275.0,1820492,0.006193380690494657
West Virginia,2006-01-01 00:00:00,2006,1,11347.0,1827912,0.006207629251298749
West Virginia,2006-02-01 00:00:00,2006,2,11051.0,1827912,0.006045695854067373
West Virginia,2006-03-01 00:00:00,2006,3,11004.0,1827912,0.0060199834565340124
West Virginia,2006-04-01 00:00:00,2006,4,10755.0,1827912,0.005883762456835997
West Virginia,2006-05-01 00:00:00,2006,5,10591.0,1827912,0.005794042601613206
West Virginia,2006-06-01 00:00:00,2006,6,10333.0,1827912,0.0056528979513236965
West Virginia,2006-07-01 00:00:00,2006,7,10216.0,1827912,0.005588890493634267
West Virginia,2006-08-01 00:00:00,2006,8,10346.0,1827912,0.0056600098910669664
West Virginia,2006-09-01 00:00:00,2006,9,10506.0,1827912,0.00574754145713798
West Virginia,2006-10-01 00:00:00,2006,10,10606.0,1827912,0.005802248685932364
West Virginia,2006-11-01 00:00:00,2006,11,10290.0,1827912,0.005629373842942111
West Virginia,2006-12-01 00:00:00,2006,12,10179.0,1827912,0.005568648818980345
West Virginia,2007-01-01 00:00:00,2007,1,10036.0,1834052,0.00547203677976415
West Virginia,2007-02-01 00:00:00,2007,2,9824.0,1834052,0.005356445727820149
West Virginia,2007-03-01 00:00:00,2007,3,9774.0,1834052,0.005329183687267318
West Virginia,2007-04-01 00:00:00,2007,4,9698.0,1834052,0.005287745385627016
West Virginia,2007-05-01 00:00:00,2007,5,9612.0,1834052,0.005240854675876147
West Virginia,2007-06-01 00:00:00,2007,6,9335.0,1834052,0.005089822971213466
West Virginia,2007-07-01 00:00:00,2007,7,9423.0,1834052,0.005137804162586448
West Virginia,2007-08-01 00:00:00,2007,8,9515.0,1834052,0.005187966317203656
West Virginia,2007-09-01 00:00:00,2007,9,9699.0,1834052,0.005288290626438073
West Virginia,2007-10-01 00:00:00,2007,10,8665.0,1834052,0.0047245116278055365
West Virginia,2007-11-01 00:00:00,2007,11,8666.0,1834052,0.004725056868616594
West Virginia,2007-12-01 00:00:00,2007,12,8725.0,1834052,0.004757226076468933
West Virginia,2008-01-01 00:00:00,2008,1,8632.0,1840310,0.004690514098168243
West Virginia,2008-02-01 00:00:00,2008,2,8486.0,1840310,0.004611179638213127
West Virginia,2008-03-01 00:00:00,2008,3,8569.0,1840310,0.004656280735310899
West Virginia,2008-04-01 00:00:00,2008,4,8566.0,1840310,0.004654650575174835
West Virginia,2008-05-01 00:00:00,2008,5,8604.0,1840310,0.004675299270231646
West Virginia,2008-06-01 00:00:00,2008,6,8694.0,1840310,0.004724204074313567
West Virginia,2008-07-01 00:00:00,2008,7,8813.0,1840310,0.004788867093044107
West Virginia,2008-08-01 00:00:00,2008,8,8819.0,1840310,0.004792127413316235
West Virginia,2008-09-01 00:00:00,2008,9,8928.0,1840310,0.0048513565649265615
West Virginia,2008-10-01 00:00:00,2008,10,9278.0,1840310,0.005041541914134032
West Virginia,2008-11-01 00:00:00,2008,11,9268.0,1840310,0.005036108047013818
West Virginia,2008-12-01 00:00:00,2008,12,9301.0,1840310,0.005054039808510523
West Virginia,2009-01-01 00:00:00,2009,1,9054.0,1847775,0.004899947233835289
West Virginia,2009-02-01 00:00:00,2009,2,8973.0,1847775,0.004856110727767179
